id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,source_id,license,quality_status,verification_status,notes
TT-V2-TAT-00608,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,क्या तुम्हारा नाम टॉम है?,ᱟᱢᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱴᱚᱢ ᱠᱟᱱᱟ ᱪᱮ?,hin:3638910|sat:10303048|via_eng:3405320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00609,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,क्या आपका नाम टॉम है?,ᱟᱢᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱴᱚᱢ ᱠᱟᱱᱟ ᱥᱮ?,hin:3638909|sat:10303049|via_eng:3405320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00610,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,क्या तुम्हारा नाम टॉम है?,ᱟᱢᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱴᱚᱢ ᱠᱟᱱᱟ ᱥᱮ?,hin:3638910|sat:10303049|via_eng:3405320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00611,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरी शादी हो चुकी है।,ᱤᱧᱟᱜ ᱵᱟᱯᱞᱟ ᱫᱚ ᱪᱟᱵᱟ ᱮᱱᱟ ᱾,hin:2325190|sat:11264818|via_eng:3412989,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00612,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम मेरे ऊपर रहता है।,ᱴᱚᱢ ᱤᱧ ᱪᱮᱛᱟᱱ ᱨᱮ ᱛᱟᱦᱮᱱ ᱠᱟᱱᱟᱭ ᱾,hin:3638792|sat:11215356|via_eng:3415297,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00613,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,गलत!,ᱵᱷᱩᱞ !,hin:4078555|sat:11184350|via_eng:3423179,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00614,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बाघ ने उसे चाटा।,ᱛᱟᱹᱨᱩᱵ ᱡᱟᱞ ᱠᱮᱫᱮᱭᱟᱭ ᱾,hin:3534968|sat:11763655|via_eng:3534969,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00615,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बिल्ली चूहें मारती हैं।,ᱯᱩᱥᱤ ᱫᱚ ᱜᱩᱰᱩ ᱠᱚ ᱜᱚᱡ ᱠᱚᱣᱟ ᱠᱚ ᱾,hin:3535947|sat:10729823|via_eng:3535945,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00616,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे बिल्लियाँ पसंद हैं।,ᱤᱧ ᱫᱚ ᱯᱩᱥᱤ ᱠᱚ ᱠᱩᱥᱤᱭᱟ ᱠᱚᱣᱟᱹᱧ ᱾,hin:10068397|sat:10723062|via_eng:354379,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00617,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे बिल्ले पसंद हैं।,ᱤᱧ ᱫᱚ ᱯᱩᱥᱤ ᱠᱚ ᱠᱩᱥᱤᱭᱟ ᱠᱚᱣᱟᱹᱧ ᱾,hin:10068398|sat:10723062|via_eng:354379,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00618,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे एक तोता चाहिए।,ᱤᱧ ᱢᱤᱫᱴᱟᱹᱝ ᱢᱤᱨᱩ ᱛᱤᱧ ᱫᱚᱨᱠᱟᱨ ᱾,hin:3638750|sat:11195242|via_eng:3584868,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00619,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,क्या?,ᱪᱮᱫ ?,hin:2666296|sat:11164044|via_eng:36088,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00620,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चुम्मा !,ᱪᱚᱜ ᱠᱚ !,hin:8876321|sat:11170057|via_eng:3609942,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00621,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हैलो?,ᱡᱚᱦᱟᱨ ?,hin:4078559|sat:11170059|via_eng:3613319,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00622,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आकछू!,ᱟᱠᱪᱷᱩ !,hin:6179046|sat:11193260|via_eng:361576,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00623,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाओ!,ᱡᱚᱢ !,hin:3937131|sat:11170060|via_eng:3628784,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00624,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाइए!,ᱡᱚᱢ !,hin:3937132|sat:11170060|via_eng:3628784,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00625,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाओ!,ᱡᱟᱢ ᱢᱮ !,hin:3937131|sat:11193966|via_eng:3628784,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00626,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाइए!,ᱡᱟᱢ ᱢᱮ !,hin:3937132|sat:11193966|via_eng:3628784,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00627,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाना!,ᱡᱟᱢ !,hin:8879541|sat:11170061|via_eng:3628785,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00628,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाना!,ᱡᱚᱢᱟᱜ !,hin:8879541|sat:11193968|via_eng:3628785,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00629,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरे दिली दोस्त!,ᱤᱧ ᱫᱩᱞᱟᱹᱲᱮᱭᱟᱹ ᱜᱟᱛᱮ!,hin:4166758|sat:10531701|via_eng:3631514,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00630,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,क्यों?,ᱪᱮᱫᱟᱜ ?,hin:4078387|sat:11141879|via_eng:36419,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00631,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अभी अभी।,ᱱᱮᱛᱟᱨ!,hin:11371023|sat:11170063|via_eng:3642339,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00632,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बकवास!,ᱡᱚᱵᱽᱨᱟ !,hin:4078390|sat:11170066|via_eng:3642919,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00633,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम जेम्स है।,ᱟᱢᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱡᱮᱢᱥ ᱠᱟᱱᱟ?,hin:3647858|sat:10303050|via_eng:3647235,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00634,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मरो!,ᱜᱚᱡ !,hin:6179047|sat:11163997|via_eng:364954,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00635,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मरो!,ᱜᱩᱨ !,hin:6179047|sat:11163998|via_eng:364954,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00636,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मरो!,ᱜᱩᱡᱩᱜ ᱢᱮ !,hin:6179047|sat:11193261|via_eng:364954,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00637,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बहुत !,ᱡᱟᱹᱥᱛᱤ !,hin:8879542|sat:11170067|via_eng:3652097,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00638,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बहुत !,ᱟᱹᱰᱤ !,hin:8879542|sat:11193970|via_eng:3652097,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00639,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,दुनिया एक छोटा सा गाँव है।,ᱡᱮᱜᱮᱛ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱦᱩᱰᱤᱧ ᱟᱹᱛᱩ ᱠᱟᱱᱟ ᱾,hin:491571|sat:11209497|via_eng:370550,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00640,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तुम मेरा दोस्त हो।,ᱟᱢ ᱫᱚ ᱤᱧ ᱜᱟᱛᱮ ᱠᱟᱱᱟᱢ᱾,hin:3087300|sat:10531744|via_eng:370562,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00641,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं भारत से नहीं हूँ।,ᱤᱧ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱠᱷᱚᱱ ᱵᱟᱹᱱᱩᱜ ᱤᱧᱟ ᱾,hin:487758|sat:10775949|via_eng:370942,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00642,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,लगता है आप भारत से हैं।,ᱧᱮᱞ ᱛᱮ ᱵᱩᱡᱷᱟᱹᱣᱜ ᱠᱟᱱᱟ ᱟᱢ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱠᱷᱚᱱ ᱢᱮᱱᱟᱢᱟᱸ ᱾,hin:3704940|sat:10776025|via_eng:370950,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00643,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,लगता है कि तुम भारत के हो।,ᱧᱮᱞ ᱛᱮ ᱵᱩᱡᱷᱟᱹᱣᱜ ᱠᱟᱱᱟ ᱟᱢ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱠᱷᱚᱱ ᱢᱮᱱᱟᱢᱟᱸ ᱾,hin:487760|sat:10776025|via_eng:370950,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00644,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ये चिड़ियाँ हैं।,ᱱᱩᱠᱩ ᱫᱚ ᱪᱮᱬᱮ ᱠᱟᱱᱟ ᱠᱚ ᱾,hin:457096|sat:11545561|via_eng:371010,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00645,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं भारत में रहता हूँ।,ᱤᱧ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱹᱱᱟᱹᱧ ᱾,hin:3888430|sat:10775940|via_eng:3712939,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00646,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं भारत में रहती हूँ।,ᱤᱧ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱹᱱᱟᱹᱧ ᱾,hin:3888432|sat:10775940|via_eng:3712939,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00647,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम भी मुस्कुराया।,ᱴᱚᱢ ᱦᱚᱸ ᱢᱩᱞᱩᱡ ᱞᱟᱱᱫᱟ ᱠᱮᱜᱼᱟᱭ ᱾,hin:4011007|sat:11299643|via_eng:3721549,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00648,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच?,ᱥᱟᱹᱨᱤ ᱜᱮ ?,hin:4078391|sat:11164020|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00649,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच में?,ᱥᱟᱹᱨᱤ ᱜᱮ ?,hin:4078392|sat:11164020|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00650,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच?,ᱥᱟᱹᱨᱤ ᱪᱮ ?,hin:4078391|sat:11193262|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00651,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच में?,ᱥᱟᱹᱨᱤ ᱪᱮ ?,hin:4078392|sat:11193262|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00652,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच?,ᱦᱮᱸ ᱥᱟᱹᱨᱤ ?,hin:4078391|sat:11193263|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00653,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच में?,ᱦᱮᱸ ᱥᱟᱹᱨᱤ ?,hin:4078392|sat:11193263|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00654,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच?,ᱦᱮᱸᱪᱚ ᱥᱟᱹᱨᱤ ᱜᱮ ᱯᱟᱞᱮ ?,hin:4078391|sat:11193264|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00655,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सच में?,ᱦᱮᱸᱪᱚ ᱥᱟᱹᱨᱤ ᱜᱮ ᱯᱟᱞᱮ ?,hin:4078392|sat:11193264|via_eng:373216,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00656,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कैसे हो?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:10979871|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00657,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आप कैसे हैं?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:475784|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00658,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तुम कैसी हो?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:475786|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00659,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तू कैसा है?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:475787|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00660,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तू कैसी है?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:475789|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00661,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आप कैसी हैं?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:475791|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00662,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आप कैसे हो?,ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱮᱱᱟᱢᱼᱟ?,hin:476250|sat:10290445|via_eng:373320,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00663,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हैलो।,ᱡᱚᱦᱟᱨ!,hin:509802|sat:11141927|via_eng:373330,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00664,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उत्तम!,ᱴᱷᱤᱠ !,hin:6179051|sat:11165095|via_eng:374568,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00665,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उत्तम!,ᱟᱹᱰᱤ ᱴᱷᱤᱠ !,hin:6179051|sat:11184304|via_eng:374568,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00666,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सही!,ᱟᱹᱰᱤ ᱴᱷᱤᱠ !,hin:6179052|sat:11184304|via_eng:374568,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00667,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धन्यवाद!,ᱥᱟᱨᱦᱟᱣ ᱜᱮ !,hin:509386|sat:11120790|via_eng:374827,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00668,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,शुक्रिया!,ᱥᱟᱨᱦᱟᱣ ᱜᱮ !,hin:509387|sat:11120790|via_eng:374827,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00669,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम वांग है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱣᱟᱝ ᱠᱟᱱᱟ ᱾,hin:4083872|sat:10303012|via_eng:374852,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00670,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तुम्हारा कुत्ता कौनसा है?,ᱟᱢᱤᱡ ᱥᱮᱛᱟ ᱫᱚ ᱚᱠᱚᱭ ?,hin:486005|sat:11204991|via_eng:37522,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00671,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाओ और पियो।,ᱡᱚᱢ ᱟᱨ ᱧᱩᱸ ᱾,hin:3937148|sat:11200711|via_eng:37659,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00672,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,खाइए और पीजिए।,ᱡᱚᱢ ᱟᱨ ᱧᱩᱸ ᱾,hin:3937149|sat:11200711|via_eng:37659,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00673,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,भारत मरा देश है।,ᱵᱷᱟᱨᱚᱛ ᱫᱚ ᱤᱧᱟᱜ ᱫᱤᱥᱚᱢ ᱠᱟᱱᱟ ᱾,hin:3888433|sat:10775942|via_eng:3773901,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00674,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कमरे को साफ़ करो।,ᱠᱩᱴᱷᱨᱤ ᱥᱟᱯᱷᱟᱭ ᱢᱮ ᱾,hin:487418|sat:11145474|via_eng:378284,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00675,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कमरे को साफ़ करो।,ᱵᱟᱹᱠᱷᱩᱞ ᱡᱚᱜᱽ ᱢᱮ ᱾,hin:487418|sat:11789961|via_eng:378284,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00676,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरे पास एक कुत्ता है।,ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫᱴᱟᱹᱝ ᱥᱮᱛᱟ ᱢᱮᱱᱟᱭᱟ ᱾,hin:443037|sat:11758896|via_eng:378502,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00677,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम एंड्रिया है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱮᱱᱰᱨᱤᱭᱟ ᱠᱟᱱᱟ ᱾,hin:4907733|sat:10303015|via_eng:378663,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00678,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तुम्हारी किताब कौनसी है?,ᱟᱢᱟᱜ ᱯᱚᱛᱚᱵ ᱫᱚ ᱚᱠᱟ ᱠᱟᱱᱟ?,hin:476362|sat:10552676|via_eng:37928,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00679,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आज आप क्या पका रहे हैं?,ᱟᱢ ᱫᱚ ᱛᱮᱦᱮᱸᱧ ᱪᱮᱫ ᱮᱢ ᱪᱚᱱᱫᱟᱭᱼᱟ ?,hin:3802015|sat:10324383|via_eng:3800741,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
